geneID	chromosome	start	stop
DPM1	16	900749	901552
GDB1	16	902038	906648
ATG13	16	907212	909428
PZF1	16	911016	909727
RPO26	16	911251	911794
YPR188C	16	912473	911982
SKI3	16	912658	916956
RPC82	16	919035	917071
QCR2	16	919375	920481
AQY1	16	921854	922771
HPA2	16	923373	922903
OPT2	16	926931	924298
YPR195C	16	928288	927959
YPR196W	16	931370	932782
YPR197C	16	934455	933892
SGE1	16	934028	935659
ARR1	16	939026	938142
ARR2	16	939665	939273
ARR3	16	939916	941130
YPR202W	16	943026	943890
YPR203W	16	943874	944182
YPR204C-A	16	947332	946850
YPR204W	16	944597	947695
YPRCTy1-2	16	810556	804639
YPRCTy1-4	16	856548	850623
YPRCdelta13	16	572168	571840
YPRCdelta15	16	776792	776663
YPRCdelta18	16	804972	804639
YPRCdelta19	16	810556	810223
YPRCdelta22	16	850506	850351
YPRCdelta23	16	850960	850623
YPRCdelta24	16	856548	856211
YPRCtau3	16	881824	881481
YPRWTy1-3	16	844406	850334
YPRWdelta12	16	560476	560807
YPRWdelta14	16	776089	776409
YPRWdelta16	16	777828	778150
YPRWdelta17	16	804505	804632
YPRWdelta20	16	844406	844743
YPRWdelta21	16	849997	850334
YPRWsigma2	16	769315	769655
YPRWsigma3	16	856539	856879
YPRWsigma4	16	880380	880720
YPRWtau4	16	933065	933398
